answer_leak_in_question,constants_mentioned_in_question,explicit_op_word_count,generation_cell,mean_gold_offered_position,n_offered,program_hash,question_skeleton,sample_id,tool_combo
0,1,0,A_2call_linear_continuation_00,3.5,8,68c529b376fc,"first, find the reciprocal of #. then, scale each number in the list [#, #, #, #] by that result.",ttdf_870447e2fbbb,inverse|scale_values
0,1,2,G_3call_fan_in_tool_catalog_01,9.0,18,982dcc350484,"first, divide # by # and find the remainder. after that, convert # degrees fahrenheit to celsius, then, subtract that result from from the result of step #, and find the absolute difference. (unrelate",ttdf_dea07c219f91,leftover_after_grouping|celsius_from_fahrenheit|gap_between
0,1,0,G_2call_linear_continuation_04,1.5,12,2d47d2c776fd,"first, find the reciprocal of #. then, you need to find the ratio of the result of that, and #.",ttdf_4e9b666b04f9,reciprocal_value|proportion_between
0,1,1,G_6pcall_branch_aggregate_tool_catalog_00,6.333333333333333,14,722b164acb1d,a hiking club recorded these values. step #: negate #. step #: average # and that result. step #: take the reciprocal of #. step #: compute that result percent of #. step #: round # down to a whole nu,ttdf_7906faca4767,flip_sign|midpoint_value|reciprocal_value|portion_by_rate|round_down_whole|total_of_three_parts
0,1,1,G_2call_linear_continuation_01,6.5,11,7c907f988c2b,"square #, and multiply the result by #.",ttdf_3f52a534866d,self_product|scale_quantity
0,1,2,G_6pcall_fan_in_long_horizon_00,5.833333333333333,12,01535eeb2b1a,"first, subtract # percent from #. then, divide # by #, and multiply that result by #. find the ratio of # to that result. then, calculate the result of step # percent of that ratio. lastly, determine ",ttdf_3c21e6ec77fd,shrink_by_rate|split_evenly|pairwise_product|proportion_between|portion_by_rate|inside_limits
0,1,0,G_2call_linear_continuation_03,2.0,9,82d97668b8a2,"first, calculate the square of #. afterward, take that result and subtract # from it.",ttdf_178a8a0f527a,self_product|reduce_amount
0,1,0,A_5call_linear_long_horizon_00,2.4,8,b0ae32c807cd,a hiking club recorded these values. step #: negate #. step #: decrease that result by # percent. step #: round that result to the nearest whole number. step #: compute the ratio of that result to #. ,ttdf_0076850744b5,negate|decrease_by_percent|nearest_integer|ratio_of|percent_of
0,1,1,G_2call_linear_continuation_00,2.5,9,de02f7ed5d18,"first, you must divide # by #. then, find the square root of the result of that division.",ttdf_6eeb168023b3,split_evenly|root_extract
0,1,0,G_5call_fan_in_long_horizon_00,4.8,11,2b4a2d414a97,"begin by rounding # to the nearest whole number. use that result to find the remainder when # is divided by it. next, increase # percent of that result. use the remainder when # is divided by #, and s",ttdf_237b68177ba3,whole_number_of|leftover_after_grouping|grow_by_rate|leftover_after_grouping|reduce_amount
0,1,0,A_3call_fan_in_variable_pla_00,2.0,11,abb0093dbbcf,"calculate the absolute difference between # and #. next, square #. lastly, use the result of step # to find that percent of the result from the previous operation.",ttdf_7d383d22fb7a,absolute_difference|square_value|percentage_value
0,1,0,A_6pcall_linear_long_horizon_00,5.714285714285714,10,1cc2290775d7,determine the outcome of this procedure: round # to # decimal places; find the absolute difference between that result and #; square that result; find the remainder of that result divided by #; comput,ttdf_0d1187dec051,round_to_decimals|absolute_difference|square_value|modulo_of|whole_quotient|increase_by_percent|scale_values
0,1,1,A_6pcall_linear_long_horizon_00,4.25,11,e867ecb12d4c,"a shop reviews its figures. step #: find the #-based position of the largest item in [#, #, #, #, #, #]. step #: compute that result percent of #. step #: decrease that result by # percent. step #: ne",ttdf_402bd1a656a3,position_of_maximum|percentage_value|decrease_by_percent|negate|multiply|ratio_of|reminder|append_to_values
0,1,1,A_4call_fan_in_variable_pla_00,5.0,11,fa5c5eda3480,"first, take the reciprocal of #. then, convert # seconds into whole minutes. after that, increase that result by # percent. lastly, take # percent of the value produced by the previous step, and the r",ttdf_5d102b7a07ae,inverse|seconds_to_full_minutes|increase_by_percent|percentage_value
0,1,0,A_3call_fan_in_variable_pla_00,7.333333333333333,11,ab253259bafa,a shop reviews its figures. step #: round # to the nearest whole number. step #: subtract # from #. step #: add the result of step # and that result. report only the final value.,ttdf_f0f0ba9dbcf0,nearest_integer|subtract|sum_two_numbers
0,1,2,A_3call_fan_in_tool_catalog_01,8.0,18,41a72360ae65,"convert # kilometers to meters, then take the square root of #, and finally multiply the result of step # by that result.",ttdf_07bb132c3f89,km_to_meters|sqrt|multiply
0,1,1,G_5call_branch_aggregate_tool_catalog_00,11.2,17,df8545a57bd3,"to start, round # down to the nearest whole number. then, find the absolute value of the difference between # and that result. then, calculate the ratio of # to #. next, take the square root of #. las",ttdf_6d13bfbfea76,round_down_whole|gap_between|proportion_between|root_extract|balance_of_three
0,1,2,A_6pcall_branch_aggregate_tool_catalog_00,6.142857142857143,13,3b0a313bcbdd,"take #, round it down to the nearest whole number. then, find the ratio of that result to #. divide # by #, and average the result with #. round # to # decimal places, then negate that result. finally",ttdf_8c5f45c418c2,floor|ratio_of|divide|average_of_two|round_to_decimals|negate|sum_of_three
0,1,1,G_6pcall_branch_aggregate_tool_catalog_00,4.571428571428571,13,acc934733488,"first, get the square root of #. then, find the average of # and that result. subtract # from #. take that result and decrease # by that percent. next, round # up to the nearest whole number. then, se",ttdf_2da965f88f51,root_extract|midpoint_value|reduce_amount|shrink_by_rate|round_up_whole|full_groups_of|dispersion_of_three
0,1,2,A_3call_linear_variable_pla_00,3.0,9,dca68b31de42,"first, divide # by #. then, multiply # by the result of the division. lastly, scale each of the values in the list [#, #, #, #] by multiplying them by that result.",ttdf_4dc6b4c3c8fe,quotient_of|multiply|scale_values
0,1,1,A_6pcall_linear_long_horizon_00,3.3333333333333335,9,e0a1d2cba9f5,tell me what comes out when i take the square root of #; compute the ratio of that result to #; decrease # by that result percent; divide that result by #; compute that result percent of #; round that,ttdf_12ad41675137,sqrt|ratio_of|decrease_by_percent|divide|percentage_value|nearest_integer
0,1,0,G_2call_linear_continuation_04,6.0,12,d55409f7ae27,"the first thing to do is find the range spread of the list #, #, #, #, # and add # to the result of that calculation.",ttdf_14c55897ced2,series_spread|total_of_pair
0,1,2,G_5call_linear_long_horizon_00,4.6,9,dae6926f1028,a warehouse audit produced these numbers. step #: negate #. step #: multiply that result by #. step #: divide that result by #. step #: round that result to # decimal places. step #: add that result a,ttdf_08e351ce7ae4,flip_sign|scale_quantity|split_evenly|trim_precision|combine_amounts
0,1,1,A_5call_fan_in_long_horizon_00,4.0,12,db6ca18a69f6,an engineer checks a report. step #: decrease # by # percent. step #: convert # kilometers to meters. step #: find the absolute difference between # and that result. step #: compute the ratio of the r,ttdf_14426040da3f,decrease_by_percent|km_to_meters|absolute_difference|ratio_of|label_with_unit
0,1,1,A_4call_branch_aggregate_tool_catalog_00,7.5,13,aa5f80c66fa7,"divide # by #; next take the square root of #; next round # to the nearest whole number; finally find the spread between the largest and smallest of the result of step #, the result of step # and that",ttdf_33448ead7831,divide|sqrt|nearest_integer|range_of_three
0,1,0,G_4call_fan_in_variable_pla_00,3.5,10,8dd9bbe996a2,"to achieve the final goal of labelling the value with 'litres', take the result of rounding # up to the nearest whole number, then negate #, then calculate #% of that result, and finally label that wi",ttdf_68476bac3a4a,round_up_whole|flip_sign|portion_by_rate|annotate_measurement
0,1,6,A_6pcall_fan_in_tool_catalog_01,5.125,16,5109580cf0c6,"first, convert # seconds into whole minutes and subtract that result from #. after that, find the average of # and that result, then find that average again with #. find the average of # and #. next, ",ttdf_4bf9490a9e1e,seconds_to_full_minutes|difference_of_numbers|average_of_two|average_of_two|average_of_two|decrease_by_percent|quotient_of|average_of_two
0,1,2,G_3call_fan_in_variable_pla_00,3.3333333333333335,10,9d7ad56d5e14,"convert # kilometers to meters, then decrease # by # percent, and finally average the result of step # and that result.",ttdf_1bc5eff582f7,meters_from_km|shrink_by_rate|midpoint_value
0,1,3,G_6pcall_fan_in_long_horizon_00,5.333333333333333,11,f26fb0d0a79d,"first, find the reciprocal of #; then square root the previous value, then average # and the previous value. next, convert # degrees fahrenheit to celsius; next, find how many whole times # fits into ",ttdf_5c1811f269c9,reciprocal_value|root_extract|midpoint_value|celsius_from_fahrenheit|full_groups_of|midpoint_value
0,1,0,G_3call_fan_in_tool_catalog_01,7.0,14,1b657ea03811,"subtract # from #, then take the square root of #, and subtract the result of that from the result of step #. report the final outcome.",ttdf_1f212f9fa3ec,reduce_amount|root_extract|reduce_amount
0,1,1,A_4call_branch_aggregate_tool_catalog_00,8.75,18,d6a7e38dadfb,"a hiking club recorded these values. step #: multiply # by #. step #: find the remainder of # divided by #. step #: round # to # decimal places. step #: add up the result of step #, the result of step",ttdf_59bbfae44744,multiply|reminder|round_to_decimals|sum_of_three
0,1,0,A_2call_linear_continuation_04,3.5,12,27f50eabab1d,round # to # decimal places to get the intermediate value. use that result and subtract #.,ttdf_dafc1b2ddacc,round_to_decimals|subtract
0,1,4,A_4call_fan_in_variable_pla_00,6.25,10,81098b7a9be1,"first, convert # meters to kilometers. next, reduce # by # percent. then, find the average of # and that result. finally, multiply the result of step # by that average.",ttdf_688d7095b683,meters_to_km|decrease_by_percent|average_of_two|multiply
0,1,1,G_6pcall_linear_long_horizon_00,3.857142857142857,8,fa497b830288,"first, take # percent of #. then, reduce # by that result as percentage. next, add # to that result. afterwards, reduce # by that result as percentage. then, divide that result by #. afterwards, subtr",ttdf_0ab6884887d7,portion_by_rate|shrink_by_rate|combine_amounts|shrink_by_rate|per_unit_value|remaining_after|remaining_after
0,1,2,G_5call_fan_in_long_horizon_00,3.8,10,cb418b795ded,"first, start by subtracting # from #, next find that result as a percentage of #, then divide # by #, then divide that result by #, and lastly, get the ratio of the result of step # to that final resu",ttdf_b56b10b09351,reduce_amount|portion_by_rate|per_unit_value|per_unit_value|proportion_between
0,1,2,A_4call_fan_in_variable_pla_00,4.25,10,53208de5f1d0,"please first round # to # decimal places. after that, convert # degrees celsius to fahrenheit. then, add that result to the result of step #. lastly, multiply the list [#, #, #, #] by that value.",ttdf_413e32a015a3,round_to_decimals|celsius_to_fahrenheit|add|scale_values
0,1,1,G_3call_fan_in_variable_pla_00,6.333333333333333,10,ddfa1cecee3d,tell me what comes out when i convert # degrees celsius to fahrenheit; compute # percent of #; subtract that result from the result of step #.,ttdf_c9ebea5ad6df,fahrenheit_from_celsius|portion_by_rate|reduce_amount
0,1,2,A_6pcall_fan_in_tool_catalog_02,3.8333333333333335,8,bae0266e7980,"convert # meters to kilometers and round that result to # decimal places, next, convert # degrees fahrenheit to celsius, then find the absolute difference between the celsius result and #, subtract it",ttdf_4c52ea3c35bd,meters_to_km|round_to_decimals|fahrenheit_to_celsius|absolute_difference|difference_of_numbers|difference_of_numbers
0,1,0,A_2call_linear_continuation_00,7.5,9,94655b5e2f05,"take # percent of #, then round the result to the nearest whole number. what is the final result?",ttdf_917a92259041,percent_of|nearest_integer
0,1,2,A_3call_linear_variable_pla_00,4.0,8,1fa55104e514,"you need to convert # minutes to seconds, add # to the result, and then multiply the list [#, #, #] by that value.",ttdf_49957a70aa3d,minutes_to_seconds|sum_two_numbers|scale_values
0,1,0,A_2call_linear_continuation_01,2.0,12,9b6bcdac368b,"my target is to check whether the value those steps produce is greater than #, and the way there is: subtract # from #.",ttdf_49e0ce4e827d,difference_of_numbers|is_greater
